prefLabel_en,verbatim_term,identity,title
charcoal,charcoal,p131r_1,Plants that are awkward to burn in the mold
charcoal,charcoal,p132r_2,Method for reheating the molds
charcoal,charcoal,p135v_1,Casting in ☼
charcoal,charcoal,p136v_1,For casting in latten
charcoal,charcoal,p139r_1,Casts of lead and tin
charcoal,charcoal,p139v_1,Cast of wax to represent an animal that one has not got
charcoal,charcoal,p145r_2,Cuttlefish bone
charcoal,charcoal,p150v_1,Molding hollow
charcoal,charcoal,p164r_3,Leady silver
charcoal,charcoal,p164r_4,Blowing
charcoal,charcoals,p012v_3,For whitening enilanroc
charcoal,charcoals,p040v_2,Latten and calamine
charcoal,charcoals,p068r_3,Casting
charcoal,charcoals,p072r_2,Casting in copper 
charcoal,charcoals,p078r_1,Another varnish
charcoal,charcoals,p085v_4,Experimented sands
charcoal,charcoals,p098v_5,Founding
charcoal,charcoals,p128r_1,Casting in silver and gold
charcoal,charcoals,p132r_2,Method for reheating the molds
charcoal,charcoals,p135v_1,Casting in ☼
charcoal,charcoals,p142v_1,Molding grasshoppers and things too thin
charcoal,charcoals,p170r_4,Molds
charcoal,willow charcoal,p006r_1,For laying down and seating burnished gold and giving red or green or blue
charcoal,willow charcoal,p081v_3,Sand
charcoal,willow charcoal,p083v_2, Molding in relief on one part and hollow on the other
charcoal,willow charcoal,p091r_2,Molding with cuttlefish bone
charcoal,willow charcoal,p164r_2,Repairing flashing
charcoal,ordinary charcoal,p058v_1,Blacks
charcoal,charcoal black,p059v_1,Black Painting of armor
charcoal,charcoal black,p059v_2,Painting of crêpe
charcoal,common charcoal,p063v_1,Velvets and blacks
charcoal,soft wood charcoal,p063v_2,Armor
charcoal,lit charcoal,p077r_2, Medicine of the orientals against all maladies
charcoal,charcoal of vine shoots,p083r_3,Another sand
charcoal,charcoal for pouncing,p084v_2,Eau Magistra
charcoal,pulverized willow charcoal,p091r_2,Molding with cuttlefish bone
charcoal,hot charcoal,p096v_1,Grey guards
charcoal,hot charcoal,p159v_1,Cleaning files
charcoal,charcoal pulverized,p118v_1,Casting in frames
charcoal,pulverized charcoal,p118v_1,Casting in frames
charcoal,pulverized charcoal,p139v_1,Cast of wax to represent an animal that one has not got
charcoal,pestled charcoal,p139v_1,Cast of wax to represent an animal that one has not got
charcoal,the aforesaid pulverized charcoal,p139v_1,Cast of wax to represent an animal that one has not got
charcoal,charcoal of peach tree pits,p158v_1,Colors for green leaves
vermilion,vermilion,p003r_1,Counterfeit coral
vermilion,vermilion,p013r_1,Flesh color from arsenic
vermilion,vermilion,p056v_1,Painter
vermilion,vermilion,p064r_3,Vermilion
vermilion,vermilion,p064r_4,Oil colors in water
vermilion,vermilion,p074r_2,For making vermilion
vermilion,vermilion,p074v_1,For making red varnish
vermilion,vermilion,p078r_2,For making red varnish
vermilion,vermilion,p141r_1,Molding a crayfish
vermilion,subtly ground vermilion,p003r_1,Counterfeit coral
vermilion,good vermilion,p074r_2,For making vermilion
vinegar,vinegar,p003r_1,Counterfeit coral
vinegar,vinegar,p007r_4,Fish glue or isinglass and mouth glue
vinegar,vinegar,p010r_1,Counterfeit jasper
vinegar,vinegar,p023r_1,On petards
vinegar,vinegar,p039r_2,Pastel woad
vinegar,vinegar,p040r_3,Vinegar
vinegar,vinegar,p042r_2,Wax for seal and imprint
vinegar,vinegar,p052r_1,The work done in Algiers
vinegar,vinegar,p063r_6,Verdigris and another very beautiful bright green
vinegar,vinegar,p067v_1,Files
vinegar,vinegar,p073v_1,For c coating it
vinegar,vinegar,p073v_4,Color of burnished copper
vinegar,vinegar,p075r_4,For making aquafortis
vinegar,vinegar,p076v_2,For making black goumiche
vinegar,vinegar,p083r_3,Another sand
vinegar,vinegar,p083v_2, Molding in relief on one part and hollow on the other
vinegar,vinegar,p087v_2,Magistra
vinegar,vinegar,p087v_3,Sand of the mine of Thoulouse
vinegar,vinegar,p098r_3,Locksmith
vinegar,vinegar,p098v_2,Salted artichokes
vinegar,vinegar,p098v_5,Founding
vinegar,vinegar,p100v_1,Gemstones
vinegar,vinegar,p101v_4,Gum ammoniac
vinegar,vinegar,p102r_1,Provisions for the work of Colchis
vinegar,vinegar,p103v_3,For making colors run
vinegar,vinegar,p112r_4,Putting to death the animal for molding
vinegar,vinegar,p115r_1,Make the cast, reheat the molds, &amp;c Note about everything above |-|
vinegar,vinegar,p126v_1,Crocum ferri
vinegar,vinegar,p129v_4,Spider molded on a leaf
vinegar,vinegar,p132v_2,Crocum ferri
vinegar,vinegar,p143r_1,Molding turtles
vinegar,vinegar,p144r_1,Turtles
vinegar,vinegar,p148r_4,Crocum ferri
vinegar,vinegar,p161v_1,Crocum ferri
vinegar,vinegar,p163v_2,Crocum
vinegar,vinegar,p165v_1,Stance of animals
vinegar,vinegar,p165v_2,Keeping animals
vinegar,vinegar,p167r_1,Petards
vinegar,vinegar,p170v_3,For preserving
vinegar,quite strong vinegar,p004v_3,Varnish of iron etchers
vinegar,strongest vinegar,p008r_3,Tempering of balls for piercing armor of proof
vinegar,strong vinegar,p024r_1,Grenades
vinegar,strong vinegar,p055r_2,For tempering a ball that will pierce and will make healing difficult
vinegar,strong vinegar,p078v_3,For making bone or horn green
vinegar,distilled vinegar,p031r_2,Colored waters
vinegar,distilled vinegar,p038r_4,Amber
vinegar,distilled vinegar,p080v_1,Founders of small works  of tin
vinegar,distilled vinegar,p107r_1,Catching lizards and snakes
vinegar,distilled vinegar,p120v_6,Keeping dry flowers in the same state all year
vinegar,distilled vinegar,p132v_2,Crocum ferri
vinegar,distilled vinegar,p166v_4,Softening gold
vinegar,very good vinegar,p040r_3,Vinegar
vinegar,very good vinegar,p132v_2,Crocum ferri
vinegar,good vinegar,p044v_2,Excellent water against the plague of Monsieur de Montorsin
vinegar,good vinegar,p052r_1,The work done in Algiers
vinegar,good vinegar,p055r_4,Onenev elbirro hcihw sllik fi eno spets no a draob ro a ueirse purrits 
vinegar,good vinegar,p102r_1,Provisions for the work of Colchis
vinegar,good vinegar,p109v_1,Toad
vinegar,good vinegar,p109v_2,Killing snakes for molding
vinegar,good vinegar,p112r_4,Putting to death the animal for molding
vinegar,good vinegar,p129r_3,Viper color
vinegar,good vinegar,p148r_4,Crocum ferri
vinegar,good vinegar,p161v_1,Crocum ferri
vinegar,white vinegar,p076r_1,For making wood green
vinegar,very strong vinegar,p078r_3,For making green trwood
vinegar,quite good vinegar,p130r_2,For reddening live crayfish, which will seem boiled
vinegar,good strong vinegar,p134v_1,For making ☀ run
rosin,rosin,p003r_2,Varnish for panels
rosin,rosin,p044v_4,Stucco
rosin,rosin,p094r_1,Furbisher
rosin,rosin,p098r_3,Locksmith
rosin,rosin,p110v_3,Cast of lead and tin
rosin,rosin,p116v_2,Mixture of tin and lead
rosin,rosin,p120r_1,Medals stamped from wax
rosin,rosin,p131v_1,When the cast of tin or lead becomes porous
rosin,rosin,p139r_1,Casts of lead and tin
rosin,rosin,p150r_1,Very strong wax
rosin,rosin,p152v_1,Repairing cast things
rosin,rosin,p166v_3,Scented candle from Le Mans
rosin,rosin,p169v_2,Reducing a round figure to a hollow form
rosin,pulverized rosin,p094r_1,Furbisher
rosin,pitch rosin,p118v_1,Casting in frames
turpentine,turpentine,p003r_2,Varnish for panels
turpentine,turpentine,p004r_1,Varnish of spike lavender oil
turpentine,turpentine,p010r_1,Counterfeit jasper
turpentine,turpentine,p010v_1,For painting in oil on taffeta without the oil running
turpentine,turpentine,p023r_1,On petards
turpentine,turpentine,p031r_3,Varnish resistant to water
turpentine,turpentine,p039v_2,Colors for illumination on glass
turpentine,turpentine,p039v_3,Tracing some history on glass
turpentine,turpentine,p056v_1,Painter
turpentine,turpentine,p058v_5,Paintbrushes
turpentine,turpentine,p060v_1,Varnish dry in an hour
turpentine,turpentine,p061v_2,Frames of the Germans 
turpentine,turpentine,p061v_3,Azur d’esmail in oil
turpentine,turpentine,p066v_1,For preventing teats from swelling d or to diminish overly large ones
turpentine,turpentine,p067r_1,Oil
turpentine,turpentine,p067v_3,Huiles d’essence
turpentine,turpentine,p088r_3,Varnish
turpentine,turpentine,p097v_1,Mastic varnish dry in a half hour
turpentine,turpentine,p098r_1,Varnish for lutes
turpentine,turpentine,p109r_1,Modeling in wax
turpentine,turpentine,p126v_3,Plants difficult to burn in the noyau
turpentine,turpentine,p133r_1,Hard wax for imprinting seals
turpentine,venice turpentine,p003r_2,Varnish for panels
turpentine,venice turpentine,p066v_1,For preventing teats from swelling d or to diminish overly large ones
turpentine,venice turpentine,p080r_2,Very hard white stucco
turpentine,coarse common turpentine,p003r_3,Thick varnish for planks
turpentine,fine turpentine,p003r_3,Thick varnish for planks
turpentine,fine turpentine,p004r_1,Varnish of spike lavender oil
turpentine,common turpentine,p003r_3,Thick varnish for planks
turpentine,common turpentine,p066v_1,For preventing teats from swelling d or to diminish overly large ones
turpentine,turpentine it may be, whether fine or crude,p003r_3,Thick varnish for planks
turpentine,turpentine or spike lavender varnish,p006r_1,For laying down and seating burnished gold and giving red or green or blue
turpentine,clear turpentine,p010r_1,Counterfeit jasper
turpentine,clear turpentine,p039v_3,Tracing some history on glass
turpentine,clear turpentine,p040v_1,Cross of the commanders of Malta
turpentine,very good turpentine,p023r_1,On petards
turpentine,clear venice turpentine,p056r_2,Varnish for distemper
turpentine,varnishvenice turpentine,p073v_3,Another recipe for making varnish
varnish,varnish,p003r_2,Varnish for panels
varnish,varnish,p003r_3,Thick varnish for planks
varnish,varnish,p004r_1,Varnish of spike lavender oil
varnish,varnish,p004r_2,For removing varnish from an old panel that is yellowish &amp; varnishing it anew
varnish,varnish,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
varnish,varnish,p004v_3,Varnish of iron etchers
varnish,varnish,p011v_4,For diamond points for engraving
varnish,varnish,p020r_2,Glassworker
varnish,varnish,p031r_3,Varnish resistant to water
varnish,varnish,p043r_4,White bronzing
varnish,varnish,p051r_2,Cutters of printing plates
varnish,varnish,p056r_2,Varnish for distemper
varnish,varnish,p059r_1,Shadows
varnish,varnish,p060r_3,Oil
varnish,varnish,p060v_1,Varnish dry in an hour
varnish,varnish,p060v_4,Wood color
varnish,varnish,p066r_3,Painting in distemper on wood
varnish,varnish,p066r_4,Colors in oil that are imbibed
varnish,varnish,p066r_5,Gilding molding for panels with or mat
varnish,varnish,p066r_6" continued="yes,* Or mat
varnish,varnish,p067r_1,Oil
varnish,varnish,p067r_4,Varnish on paper
varnish,varnish,p071v_1,Varnish
varnish,varnish,p073v_2,Varnish
varnish,varnish,p073v_3,Another recipe for making varnish
varnish,varnish,p074r_3,For making varnish
varnish,varnish,p074v_2,For making yellow varnish
varnish,varnish,p077r_4,Recipe for making bronze and varnish of many sorts
varnish,varnish,p077v_1,Another approved varnish
varnish,varnish,p077v_2,Another varnish
varnish,varnish,p077v_3,Another varnish
varnish,varnish,p078r_1,Another varnish
varnish,varnish,p078r_2,For making red varnish
varnish,varnish,p079v_1,For making varnish
varnish,varnish,p083r_4,Another for lead
varnish,varnish,p085r_2,Glue
varnish,varnish,p088r_3,Varnish
varnish,varnish,p093v_2,Azure
varnish,varnish,p096v_2,Color of water
varnish,varnish,p097v_1,Mastic varnish dry in a half hour
varnish,varnish,p098r_1,Varnish for lutes
varnish,varnish,p098r_3,Locksmith
varnish,varnish,p099v_6,Varnish
varnish,varnish,p101v_3,Varnish
varnish,varnish,p139v_1,Cast of wax to represent an animal that one has not got
varnish,varnish,p151v_1,Wheat oil
varnish,varnish,p159r_1,Wax portraits
varnish,varnish,p165r_5,Dragon’s blood
varnish,mastic varnish,p003r_2,Varnish for panels
varnish,mastic varnish,p097v_1,Mastic varnish dry in a half hour
varnish,thick varnish,p003r_3,Thick varnish for planks
varnish,turpentine varnish,p003v_1,For varnishing
varnish,turpentine varnish,p004r_2,For removing varnish from an old panel that is yellowish &amp; varnishing it anew
varnish,turpentine varnish,p004v_2,Black varnish without fire, without disassembling the harnesses or removing the bands from trunks
varnish,turpentine varnish,p006r_1,For laying down and seating burnished gold and giving red or green or blue
varnish,turpentine varnish,p007r_2,For coloring stamped trunks
varnish,turpentine varnish,p029v_6,Dragon’s blood
varnish,turpentine varnish,p056r_2,Varnish for distemper
varnish,turpentine varnish,p067v_3,Huiles d’essence
varnish,linseed varnish,p004r_1,Varnish of spike lavender oil
varnish,varnish of spike lavender oil,p004r_1,Varnish of spike lavender oil
varnish,varnish of spike lavender oil,p004v_2,Black varnish without fire, without disassembling the harnesses or removing the bands from trunks
varnish,black varnish,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
varnish,black varnish,p004v_2,Black varnish without fire, without disassembling the harnesses or removing the bands from trunks
varnish,black varnish,p004v_3,Varnish of iron etchers
varnish,black varnish,p097r_1,Black varnish
varnish,varnish of iron etchers,p004v_3,Varnish of iron etchers
varnish,turpentine varnish and not spike lavender varnish,p006r_1,For laying down and seating burnished gold and giving red or green or blue
varnish,spike lavender varnish,p010r_1,Counterfeit jasper
varnish,white varnish,p012r_3,Paper
varnish,white varnish,p042v_6,White varnish on plaster
varnish,spike lavender oil varnish,p029v_1,Color of gold without gold on silver
varnish,flanders varnish,p031r_3,Varnish resistant to water
varnish,flanders varnish,p066r_6" continued="yes,* Or mat
varnish,varnish of sandarac,p042v_6,White varnish on plaster
varnish,pure spike lavender oil varnish,p056r_2,Varnish for distemper
varnish,white varnish of turpentine,p056v_1,Painter
varnish,common varnish,p060r_3,Oil
varnish,clear turpentine varnish,p061v_2,Frames of the Germans 
varnish,blue varnish,p073r_1,For making blue varnish
varnish,red varnish,p074v_1,For making red varnish
varnish,red varnish,p078r_2,For making red varnish
varnish,yellow varnish,p074v_2,For making yellow varnish
varnish,yellow varnish,p096v_3,Yellow varnish
varnish,green varnish,p085r_1,Green varnish for medals of copper
oil,oil,p003r_2,Varnish for panels
oil,oil,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
oil,oil,p005r_1,Steel mirrors
oil,oil,p006r_1,For laying down and seating burnished gold and giving red or green or blue
oil,oil,p007r_1,For gilding with gold color and tinsel
oil,oil,p008v_1,Polishing of the balas ruby
oil,oil,p009v_1,Painters
oil,oil,p010r_1,Counterfeit jasper
oil,oil,p010r_2,Stil de grain yellow
oil,oil,p010v_1,For painting in oil on taffeta without the oil running
oil,oil,p011r_1,Painting esmail d’azur in oil
oil,oil,p012r_1,For molding sulfur
oil,oil,p013r_1,Flesh color from arsenic
oil,oil,p013v_1,For knowing the good cendrée of azure for oil
oil,oil,p029r_1,Stucco for molding
oil,oil,p031v_1,Painter
oil,oil,p032r_2,Painter
oil,oil,p040r_5,Grottos
oil,oil,p042v_2,Canvas for painting in oil without breaking
oil,oil,p042v_3,Painting in oil on taffeta which
oil,oil,p042v_6,White varnish on plaster
oil,oil,p044r_3,Arquebus
oil,oil,p044v_3,White soporific oil
oil,oil,p046v_6,Making someone’s boots burn
oil,oil,p046v_7,On stone, black letters
oil,oil,p050r_1,Keeping fruit for the entire year
oil,oil,p050r_2,Molding
oil,oil,p051r_1,Counterproofing
oil,oil,p051r_2,Cutters of printing plates
oil,oil,p055v_3,For knowing the course one takes on the open sea
oil,oil,p056v_1,Painter
oil,oil,p057v_2,Painter
